wid,weibo_link,content,img_urls,origin_img_urls,is_origin,location,publish_time,publish_tool,like_num,forward_num,comment_num
Mc5vZzALa,https://weibo.cn/comment/Mc5vZzALa?uid=7751678845&rl=0#cmtfrm,软件股板块的走强，主要是因为竞业累计拉了2倍多，顶点，中软等接近涨翻番的刺激。再加上鸿蒙概念的推波助澜。使得热点扩散。  ,,无,True,无,2022-10-26 13:23,微博 weibo.com,7101,14,0
Mc5rhnoue,https://weibo.cn/comment/Mc5rhnoue?uid=7751678845&rl=0#cmtfrm,软件类股目前有30多只涨幅在9%以上的，20多只冲板，还有2只冲20厘米的。截止目前看，软件类股最猛，分类指数上涨5.66%，主要环绕操作系统展开。  ,,无,True,无,2022-10-26 13:11,微博 weibo.com,7683,9,2
Mc5pO6duT,https://weibo.cn/comment/Mc5pO6duT?uid=7751678845&rl=0#cmtfrm,看看谁在？  ,,无,True,无,2022-10-26 13:08,微博 weibo.com,10383,7,1
Mc5hhakbD,https://weibo.cn/comment/Mc5hhakbD?uid=7751678845&rl=0#cmtfrm,抖Y里拌了一个，明白十个道理！  ,,无,True,无,2022-10-26 12:47,无,8295,5,0
Mc5779SP0,https://weibo.cn/comment/Mc5779SP0?uid=7751678845&rl=0#cmtfrm,加鸡腿、加牛腿……  ,,无,True,无,2022-10-26 12:22,无,7566,3,0
Mc4NdahTX,https://weibo.cn/comment/Mc4NdahTX?uid=7751678845&rl=0#cmtfrm,早盘大盘指数如期收复3006点，技术面在酝酿小双底（以2934和2944连线为风险控制线），下午继续等待进攻3056点。早盘是创新医药，芯片，软件（操作系统），数据安全等涨幅领先，大盘指数收在3018.60点，四大指数均上涨，其中，创业板上涨3.17%；科创板指数上涨3.60%明显领先。。。。。所有人，点一个，...全文 ,,无,True,无,2022-10-26 11:33,微博 weibo.com,9509,41,7
Mc4HMAajP,https://weibo.cn/comment/Mc4HMAajP?uid=7751678845&rl=0#cmtfrm,20厘米的快乐有么？  ,,无,True,无,2022-10-26 11:19,微博 weibo.com,7598,10,7
Mc4GCvk3r,https://weibo.cn/comment/Mc4GCvk3r?uid=7751678845&rl=0#cmtfrm,软件类股目前有20多只涨幅在9%以上的，十几只冲板，还有2只冲20厘米的。  ,,无,True,无,2022-10-26 11:17,微博 weibo.com,7573,5,0
Mc4CVfwy7,https://weibo.cn/comment/Mc4CVfwy7?uid=7751678845&rl=0#cmtfrm,不得说话，我也郁闷，点赞我会知道你在！  ,,无,True,无,2022-10-26 11:07,微博 weibo.com,14783,3,2
Mc4B1D0HJ,https://weibo.cn/comment/Mc4B1D0HJ?uid=7751678845&rl=0#cmtfrm,大盘指数试了3028.35点，盘中是创业板，科创板领先。  ,,无,True,无,2022-10-26 11:03,微博 weibo.com,8712,3,0
Mc4zK6GUX,https://weibo.cn/comment/Mc4zK6GUX?uid=7751678845&rl=0#cmtfrm,目前香港股市上涨350点，日本股市上涨342点，A50指数上涨88点，大盘上涨40点！  ,,无,True,无,2022-10-26 11:00,微博 weibo.com,7516,5,0
Mc4vkfMvN,https://weibo.cn/comment/Mc4vkfMvN?uid=7751678845&rl=0#cmtfrm,既然我敢于判断以2934和2944为基础构筑小双底，那么今天的目标会进攻3056点，创业板的目标是夺回2406点，科创板的目标是夺回1000大关。够2.198万个赞吗？  ,,无,True,无,2022-10-26 10:49,微博 weibo.com,15918,39,1
Mc4ujjm9G,https://weibo.cn/comment/Mc4ujjm9G?uid=7751678845&rl=0#cmtfrm,软件类股，由于已经出现了涨两倍多的短线大牛股。那么，接下来软件类主要是环绕操作系统方向，这要点前面给过大家思路。  ,,无,True,无,2022-10-26 10:46,微博 weibo.com,8246,27,0
Mc4s3rH9S,https://weibo.cn/comment/Mc4s3rH9S?uid=7751678845&rl=0#cmtfrm,目前创业板上涨3%，大盘指数收复3006点，果然不出所料。。。。大盘指数等待向3056进攻。点赞，我能感应到！  ,,无,True,无,2022-10-26 10:41,微博 weibo.com,10799,6,2
Mc4pG4aoy,https://weibo.cn/comment/Mc4pG4aoy?uid=7751678845&rl=0#cmtfrm,今天先是葛甜甜争着买单，接下来菜公子也会争着买单，最大的包厢订好了，不见不散！  ,,无,True,无,2022-10-26 10:35,微博 weibo.com,8626,16,1
Mc4mCnTr2,https://weibo.cn/comment/Mc4mCnTr2?uid=7751678845&rl=0#cmtfrm,"转发理由:不要说话，只要点赞，干上3056点！  
原始用户: 广西小wu
转发内容: 昨日和今天早盘提示了，酝酿小双底（短线最保守的做法是以2934为风险线），这应该是全网第一家。。。。使个眼神！  赞[10318] 原文转发[27] 原文评论[2]转发理由:不要说话，只要点",无,,False,无,2022-10-26 10:27,微博 weibo.com,11629,6,0
Mc4dzw4fS,https://weibo.cn/comment/Mc4dzw4fS?uid=7751678845&rl=0#cmtfrm,今天是葛甜甜争着买单！  ,,无,True,无,2022-10-26 10:05,微博 weibo.com,8600,5,0
Mc4cRdT9n,https://weibo.cn/comment/Mc4cRdT9n?uid=7751678845&rl=0#cmtfrm,"转发理由:收复3006点，攻3056阵地！  
原始用户: 广西小wu
转发内容: 昨日和今天早盘提示了，酝酿小双底（短线最保守的做法是以2934为风险线），这应该是全网第一家。。。。使个眼神！  ",无,,False,无,2022-10-26 10:03,微博 weibo.com,7929,2,0
Mc4a2zA94,https://weibo.cn/comment/Mc4a2zA94?uid=7751678845&rl=0#cmtfrm,昨日和今天早盘提示了，酝酿小双底（短线最保守的做法是以2934为风险线），这应该是全网第一家。。。。使个眼神！  ,,无,True,无,2022-10-26 09:56,微博 weibo.com,10318,27,2
Mc48XcjAT,https://weibo.cn/comment/Mc48XcjAT?uid=7751678845&rl=0#cmtfrm,为小双底而战！  ,,无,True,无,2022-10-26 09:54,微博 weibo.com,8423,5,0
Mc48bCLTG,https://weibo.cn/comment/Mc48bCLTG?uid=7751678845&rl=0#cmtfrm,"转发理由:转发微博  
原始用户: 广西小wu
转发内容: 所有人集合，点一个赞，我看看我这里还够2.198万人吗？  ",无,,False,无,2022-10-26 09:52,无,280,0,0
Mc46odOq0,https://weibo.cn/comment/Mc46odOq0?uid=7751678845&rl=0#cmtfrm,目前医药，医疗，医美，芯片等纷纷开始上涨了！  ,,无,True,无,2022-10-26 09:47,微博 weibo.com,6463,4,0
Mc3YVsaiw,https://weibo.cn/comment/Mc3YVsaiw?uid=7751678845&rl=0#cmtfrm,今天大盘指数观察2956--3006之间的抉择，收复之后看酝酿小双底，收到请动动发财的小手！  ,,无,True,无,2022-10-26 09:29,微博 weibo.com,13128,18,3
Mc3Uvgn2r,https://weibo.cn/comment/Mc3Uvgn2r?uid=7751678845&rl=0#cmtfrm,所有人集合，点一个赞，我看看我这里还够2.198万人吗？  ,,无,True,无,2022-10-26 09:18,微博 weibo.com,17933,10,2
Mc3Ub8BuW,https://weibo.cn/comment/Mc3Ub8BuW?uid=7751678845&rl=0#cmtfrm,告诉大家一个消息，形式所逼预计11月份只能在里面说话了。由于个别黑粉，带节奏的评论影响。这几天大家都不能回复了，难受啊！  ,,无,True,无,2022-10-26 09:17,微博 weibo.com,9581,17,2
Mc3SYkIG1,https://weibo.cn/comment/Mc3SYkIG1?uid=7751678845&rl=0#cmtfrm,按数据看，自八月以来成立的次新基金中还有超过400亿元资金尚未入市交易，而次下跌或许是这批新基金的机会。  ,,无,True,无,2022-10-26 09:14,微博 weibo.com,8921,12,1
Mc3RWv4Z5,https://weibo.cn/comment/Mc3RWv4Z5?uid=7751678845&rl=0#cmtfrm,目前日本股市上涨235点，A50跌42点。  ,,无,True,无,2022-10-26 09:12,微博 weibo.com,5968,1,2
Mc3Pfhnt7,https://weibo.cn/comment/Mc3Pfhnt7?uid=7751678845&rl=0#cmtfrm,"转发理由:昨天试了2944点获得支撑，这算是判断准确的了！是不是？  
原始用户: 广西小wu
转发内容: 由于昨日破位下压，今天会顺势下压，考验前面的低点。因此，今天短线要观察2936/2956区域的承接能力。热点方面，三季度主营业绩增长幅度超预期的品种会强些。。。。收到请点赞！  ",无,,False,无,2022-10-26 09:05,无,6514,4,1
Mc3rzxByR,https://weibo.cn/comment/Mc3rzxByR?uid=7751678845&rl=0#cmtfrm,转发微博已被删除,无,,False,无,2022-10-26 08:07,无,7348,14,8
MbZurgMEe,https://weibo.cn/comment/MbZurgMEe?uid=7751678845&rl=0#cmtfrm,动一下手指……所有人晚安了，美梦！🙏🙏🙏  ,,无,True,无,2022-10-25 22:03,无,9738,16,4
MbZmJs3ct,https://weibo.cn/comment/MbZmJs3ct?uid=7751678845&rl=0#cmtfrm,美国股市目前涨跌互见，道指目前小跌50点，纳指上涨85点；欧洲股市目前也是涨跌互见，有点迷路的感觉。  ,,无,True,无,2022-10-25 21:44,微博 weibo.com,6378,8,1
MbYUniyPL,https://weibo.cn/comment/MbYUniyPL?uid=7751678845&rl=0#cmtfrm,按日线组合看，大盘指数在本周内能筑成小双底就会有钱途一点。  ,,无,True,无,2022-10-25 20:34,无,8429,83,2
MbYKjvsLf,https://weibo.cn/comment/MbYKjvsLf?uid=7751678845&rl=0#cmtfrm,欧洲股市目前小跌1%左右。  ,,无,True,无,2022-10-25 20:09,无,5540,6,0
MbYeSqqWT,https://weibo.cn/comment/MbYeSqqWT?uid=7751678845&rl=0#cmtfrm,所谓的长期投资价值，一般是指选择股市估值水平偏低的区域，分批低吸，树立长期投资思维。  ,,无,True,无,2022-10-25 18:52,无,10365,145,7
MbXzvzdR0,https://weibo.cn/comment/MbXzvzdR0?uid=7751678845&rl=0#cmtfrm,使个眼色！  ,,无,True,无,2022-10-25 17:10,无,9271,10,9
MbX0Gmn6c,https://weibo.cn/comment/MbX0Gmn6c?uid=7751678845&rl=0#cmtfrm,今天北向资金合计净买入28.45亿元，其中沪股通净买入22.56亿元，深股通净买入5.89亿元……前面是连续六天卖出，今天算是良心发现？  ,,无,True,无,2022-10-25 15:44,无,8261,10,4
MbWKntBRy,https://weibo.cn/comment/MbWKntBRy?uid=7751678845&rl=0#cmtfrm,今天大盘指数试2944点后反抽至3002边转为区间震荡（按短线看符合2956/2936这20点区域有承接的技术预期），截止收盘，收在2976.28点；创业板指数是试2281后略有反抽（预期是2276点），今天介于2281至2344之间震荡。四大指数是三红一绿，盘中是汽车零部件，酒店，旅游，电池材料，储能，工业母机等涨幅领...全文 ,,无,True,无,2022-10-25 15:04,微博 weibo.com,11828,9,8
MbWFp0dyP,https://weibo.cn/comment/MbWFp0dyP?uid=7751678845&rl=0#cmtfrm,没有了往日的欢声笑语，只有大家默默地点赞，感谢大家啦！  ,,无,True,无,2022-10-25 14:52,微博 weibo.com,16929,4,6
MbWDwfOza,https://weibo.cn/comment/MbWDwfOza?uid=7751678845&rl=0#cmtfrm,段王爷，从今年2月、3月、4月、8月及10月13日不断加仓企鹅，按目前看是一直买一直套，越套越大，有钱人就是任性。至于最后的结果，或许要一两年之后才知道。  ,,无,True,无,2022-10-25 14:47,微博 weibo.com,10237,16,0
MbWxhduik,https://weibo.cn/comment/MbWxhduik?uid=7751678845&rl=0#cmtfrm,喜欢热闹的我，今天大家都不能说话了，我有点寂寞感！  ,,无,True,无,2022-10-25 14:32,微博 weibo.com,12692,5,6
MbWu5cuzc,https://weibo.cn/comment/MbWu5cuzc?uid=7751678845&rl=0#cmtfrm,软件板块，最近算走得强的，今天是局部走红。自2934以来最牛13的是竞业，短短20个交易日累计上涨了2倍多。  ,,无,True,无,2022-10-25 14:24,微博 weibo.com,9179,4,0
MbWs8ondk,https://weibo.cn/comment/MbWs8ondk?uid=7751678845&rl=0#cmtfrm,汽车零部件板块目前表现出色，截止目前看有12只冲板。  ,,无,True,无,2022-10-25 14:19,微博 weibo.com,8268,2,1
MbWorBcjj,https://weibo.cn/comment/MbWorBcjj?uid=7751678845&rl=0#cmtfrm,在我们村里，只要听说是炒股的，基本被定义为：不务正业的懒惰之人，甚至会部分村民鄙视。所以，我一直说自己是开网店的。加上有果园和鸽场打掩护，闲话少一些。  ,,无,True,无,2022-10-25 14:10,微博 weibo.com,10305,9,3
MbWizgPoy,https://weibo.cn/comment/MbWizgPoy?uid=7751678845&rl=0#cmtfrm,我们要做的事是：在大涨之前发现价值，而不是等价值出现泡沫之后才去追。同意点赞！  ,,无,True,无,2022-10-25 13:55,微博 weibo.com,12815,18,2
MbWhPvYdr,https://weibo.cn/comment/MbWhPvYdr?uid=7751678845&rl=0#cmtfrm,价值投资只适合每一段时期，或某一段周期，企鹅，阿里等的跌幅，足于证明，把握买卖的时机更为重要。没有只升不跌的股票，也没有永远的价值。再好的价值，也有周期。  ,,无,True,无,2022-10-25 13:53,微博 weibo.com,8822,35,0
MbW8vddh0,https://weibo.cn/comment/MbW8vddh0?uid=7751678845&rl=0#cmtfrm,大家都不说话，感觉也好，默默地看！  ,,无,True,无,2022-10-25 13:30,微博 weibo.com,11654,1,6
MbW0SpShf,https://weibo.cn/comment/MbW0SpShf?uid=7751678845&rl=0#cmtfrm,下午在股指2956--3006之间抉择，早盘试2944之后的反抽，暂时试3001.72点后回落再度整理，这是多空争夺的过程，我们需要耐心。  ,,无,True,无,2022-10-25 13:12,微博 weibo.com,10534,3,2
MbVWJCR4h,https://weibo.cn/comment/MbVWJCR4h?uid=7751678845&rl=0#cmtfrm,目前港股上涨105点，日股上涨300点，A50上涨141点！  ,,无,True,无,2022-10-25 13:02,微博 weibo.com,7461,1,1
MbVWky4mO,https://weibo.cn/comment/MbVWky4mO?uid=7751678845&rl=0#cmtfrm,早盘北向资金净买入42.12亿元，沪股通净买入32.67亿元！  ,,无,True,无,2022-10-25 13:01,微博 weibo.com,6838,2,0
MbVSEarcA,https://weibo.cn/comment/MbVSEarcA?uid=7751678845&rl=0#cmtfrm,使个眼色……下午继续看市，如果能收复3006会好看一点！加油！  ,,无,True,无,2022-10-25 12:51,无,8273,1,1
MbVxa1o3z,https://weibo.cn/comment/MbVxa1o3z?uid=7751678845&rl=0#cmtfrm,午餐加个鸡腿🍗吧！  ,,无,True,无,2022-10-25 11:58,无,7131,2,0
MbVmU9BwT,https://weibo.cn/comment/MbVmU9BwT?uid=7751678845&rl=0#cmtfrm,大盘指数早盘试了2944点后出现反弹，与预期的2956/2936区域符合，收在2999.55点。按技术面看，要是能构筑成小双底，则短线有赚钱机会。下午大家看能不能收复3006点。。。。。 所有人，来一个，我会感应到的。  ,,无,True,无,2022-10-25 11:33,微博 weibo.com,14979,2,5
MbVm1aNKJ,https://weibo.cn/comment/MbVm1aNKJ?uid=7751678845&rl=0#cmtfrm,其实，这次大家都不能说话是因为昨天有一些网友或黑粉，乱带节奏或讲到一些敏感的词语。从今往后我们只能说市场，说情感，说情怀，要不然小房子会.........收到请点赞！  ,,无,True,无,2022-10-25 11:31,微博 weibo.com,11597,2,6
MbVjg5rb9,https://weibo.cn/comment/MbVjg5rb9?uid=7751678845&rl=0#cmtfrm,创业板试了2281点，目前出现反击，与预期的2276差不多。大盘指数试了2944点后出现反击，与预期的2956/2936区域符合。接下来看能不能收复3006点。  ,,无,True,无,2022-10-25 11:24,微博 weibo.com,8624,2,0
MbViCuCeV,https://weibo.cn/comment/MbViCuCeV?uid=7751678845&rl=0#cmtfrm,好样的，红了！  ,,无,True,无,2022-10-25 11:23,微博 weibo.com,7756,1,0
MbVgJb0RI,https://weibo.cn/comment/MbVgJb0RI?uid=7751678845&rl=0#cmtfrm,北上资金现在流入了30.1亿元，洋葱消停一下了。  ,,无,True,无,2022-10-25 11:18,微博 weibo.com,7558,0,1
MbVd3BZXB,https://weibo.cn/comment/MbVd3BZXB?uid=7751678845&rl=0#cmtfrm,试了2944点略有抵抗力量，截止目前看多空在环绕2956/2936这20点区域展开争夺！  ,,无,True,无,2022-10-25 11:09,微博 weibo.com,7523,0,1
MbVa3wRnA,https://weibo.cn/comment/MbVa3wRnA?uid=7751678845&rl=0#cmtfrm,今年我很不开心！  ,,无,True,无,2022-10-25 11:02,微博 weibo.com,9308,1,7
MbV7irvi1,https://weibo.cn/comment/MbV7irvi1?uid=7751678845&rl=0#cmtfrm,没啥好说的，等待考验2936吧。  ,,无,True,无,2022-10-25 10:55,微博 weibo.com,8865,2,1
MbV72rSXe,https://weibo.cn/comment/MbV72rSXe?uid=7751678845&rl=0#cmtfrm,RMB离岸价格，试了7.36575点，今年以来累计贬超过15%。  ,,无,True,无,2022-10-25 10:54,微博 weibo.com,7355,1,1
MbV0uc7Yi,https://weibo.cn/comment/MbV0uc7Yi?uid=7751678845&rl=0#cmtfrm,现在，除了点赞，大家就默默地看吧，要经得起考验。  ,,无,True,无,2022-10-25 10:38,微博 weibo.com,13802,1,0
MbUW7bW90,https://weibo.cn/comment/MbUW7bW90?uid=7751678845&rl=0#cmtfrm,湾湾的月线图  原图 ,http://ww3.sinaimg.cn/large/008sBfM9gy1h7hbqj36kwg31gg0hkdg0.gif,无,True,无,2022-10-25 10:27,微博 weibo.com,6986,3,5
MbUUQ0wow,https://weibo.cn/comment/MbUUQ0wow?uid=7751678845&rl=0#cmtfrm,目前恒指跌163点，日经上涨216点，A50上涨20点，湾湾跌160点。  ,,无,True,无,2022-10-25 10:24,微博 weibo.com,7192,0,0
MbUOsFqo6,https://weibo.cn/comment/MbUOsFqo6?uid=7751678845&rl=0#cmtfrm,谨慎+轻仓，不杀跌，耐心等契机！  ,,无,True,无,2022-10-25 10:08,微博 weibo.com,11978,0,6
MbUHNvdmc,https://weibo.cn/comment/MbUHNvdmc?uid=7751678845&rl=0#cmtfrm,按经济实力和实际GDP增速来判断的话，我们的市场不至于连续15年都要3000点保卫战，有时候真整不明白。  ,,无,True,无,2022-10-25 09:52,微博 weibo.com,11463,1,1
MbUFMA0oc,https://weibo.cn/comment/MbUFMA0oc?uid=7751678845&rl=0#cmtfrm,大盘指数暂时试2949出现反击，整体看今天主要是观察2956/2936这20点区域的承接能力，看能不能挺住。如能挺住就有希望。。。。明白的点一个。  ,,无,True,无,2022-10-25 09:47,微博 weibo.com,13289,2,5
MbUFg4T8b,https://weibo.cn/comment/MbUFg4T8b?uid=7751678845&rl=0#cmtfrm,目前看，芯片，半导体，业绩预增股局部走强。  ,,无,True,无,2022-10-25 09:46,微博 weibo.com,8465,0,3
MbUDur3XW,https://weibo.cn/comment/MbUDur3XW?uid=7751678845&rl=0#cmtfrm,港股目前跌175点，低报14947点，再度改写33484点转跌以来的新低。  ,,无,True,无,2022-10-25 09:41,微博 weibo.com,7511,0,0
MbUBycma8,https://weibo.cn/comment/MbUBycma8?uid=7751678845&rl=0#cmtfrm,由于昨日破位下压，今天会顺势下压，考验前面的低点。因此，今天短线要观察2936/2956区域的承接能力。热点方面，三季度主营业绩增长幅度超预期的品种会强些。。。。收到请点赞！  ,,无,True,无,2022-10-25 09:37,微博 weibo.com,10567,6,1
MbUwyrgZE,https://weibo.cn/comment/MbUwyrgZE?uid=7751678845&rl=0#cmtfrm,昨晚中钙G被按在地板上猛干，跌15%--30%幅度的一大批。  ,,无,True,无,2022-10-25 09:24,微博 weibo.com,10479,0,5
MbUw8azYM,https://weibo.cn/comment/MbUw8azYM?uid=7751678845&rl=0#cmtfrm,只能点赞集合了！  ,,无,True,无,2022-10-25 09:23,微博 weibo.com,13292,1,3
MbUqHCFwZ,https://weibo.cn/comment/MbUqHCFwZ?uid=7751678845&rl=0#cmtfrm,日经指数目前上涨200点。  ,,无,True,无,2022-10-25 09:10,无,7935,2,1
MbU8QlQCp,https://weibo.cn/comment/MbU8QlQCp?uid=7751678845&rl=0#cmtfrm,宝……起床了没有？  ,,无,True,无,2022-10-25 08:26,无,10034,1,12
MbQkX3EVX,https://weibo.cn/comment/MbQkX3EVX?uid=7751678845&rl=0#cmtfrm,所有在线的老铁呼一声晚安，明天见！ 🙏 🙏 🙏  ,,无,True,无,2022-10-24 22:45,无,8449,0,7
MbPVHbxNX,https://weibo.cn/comment/MbPVHbxNX?uid=7751678845&rl=0#cmtfrm,欧洲股市目前上涨2%左右，美国市场道指目前上涨286点……中概股则全线……   ,,无,True,无,2022-10-24 21:42,无,7773,1,12
